CustomerID,OrderID,OrderDate,Returned,ShipDate,SalesPersonID,ShipModeID,RegionID
XP-21865,CA-2017-138163,2017-11-17,Yes,2017-11-20,3,3,146
DK-12895,CA-2017-108112,2017-11-15,Not,2017-11-20,4,1,187
JK-15370,CA-2017-100601,2017-11-16,Not,2017-11-20,2,1,200
CB-12025,US-2017-102904,2017-11-13,Not,2017-11-20,4,1,201
BM-11650,CA-2017-121678,2017-11-16,Not,2017-11-20,3,2,202
LC-16885,CA-2017-157448,2017-11-16,Not,2017-11-20,2,1,10
LW-16990,CA-2017-152142,2017-11-14,Not,2017-11-19,2,1,9
FO-14305,CA-2017-106943,2017-11-14,Not,2017-11-19,3,1,22
KE-16420,CA-2017-113873,2017-11-13,Not,2017-11-19,1,1,48
CC-12220,US-2017-107888,2017-11-16,Yes,2017-11-19,2,3,11
AP-10720,CA-2017-143021,2017-11-19,Not,2017-11-19,3,4,160
KL-16645,US-2017-140312,2017-11-13,Not,2017-11-19,2,1,203
JE-15715,CA-2017-124261,2017-11-14,Not,2017-11-19,2,1,10
ME-17320,US-2017-124926,2017-11-13,Not,2017-11-18,1,2,52
ML-17755,CA-2017-143455,2017-11-11,Not,2017-11-18,3,1,147
EP-13915,CA-2017-157483,2017-11-11,Not,2017-11-18,1,1,56
AD-10180,CA-2017-160416,2017-11-13,Not,2017-11-18,3,2,194
TT-21070,CA-2017-122490,2017-11-13,Not,2017-11-18,2,1,11
XP-21865,US-2017-136679,2017-11-14,Yes,2017-11-18,1,1,139
TC-21295,US-2017-153633,2017-11-13,Not,2017-11-18,4,2,204
EM-14065,CA-2017-133620,2017-11-13,Not,2017-11-18,3,1,5
PW-19030,CA-2017-137323,2017-11-14,Not,2017-11-18,3,2,205
NB-18655,CA-2017-107825,2017-11-18,Yes,2017-11-18,1,4,63
CK-12595,CA-2017-138611,2017-11-14,Not,2017-11-17,3,2,206
CG-12040,CA-2017-143217,2017-11-11,Not,2017-11-17,1,1,63
MT-17815,CA-2017-154137,2017-11-11,Not,2017-11-17,3,1,5
MC-17845,US-2017-128447,2017-10-11,Not,2017-11-17,2,1,207
ME-17320,CA-2017-137624,2017-10-11,Not,2017-11-17,2,1,31
SE-20110,CA-2017-123624,2017-11-13,Not,2017-11-17,2,2,208
AW-10930,US-2017-118157,2017-11-14,Not,2017-11-17,1,3,209
CS-12400,US-2017-119662,2017-11-13,Not,2017-11-16,1,3,98
CB-12415,US-2017-157896,2017-11-16,Not,2017-11-16,3,4,5
GA-14725,CA-2017-110842,2017-11-11,Not,2017-11-16,2,1,72
FH-14275,CA-2017-104640,2017-10-11,Not,2017-11-16,3,1,3
MW-18235,CA-2017-136308,2017-11-16,Yes,2017-11-16,2,4,68
MN-17935,CA-2017-165204,2017-11-13,Not,2017-11-16,4,2,181
WB-21850,CA-2017-120327,2017-11-11,Not,2017-11-16,1,1,210
KB-16600,CA-2017-159156,2017-11-13,Not,2017-11-16,3,3,5
BB-11545,CA-2017-158561,2017-11-11,Not,2017-11-16,4,2,106
GH-14425,CA-2017-141138,2017-10-11,Not,2017-11-16,2,1,130
CM-12190,US-2017-118598,2017-11-16,Not,2017-11-16,3,4,211
SP-20620,CA-2017-112844,2017-11-13,Not,2017-11-16,3,2,212
TC-21295,CA-2017-142489,2017-11-14,Not,2017-11-16,1,2,52
SB-20290,US-2017-165344,2017-11-13,Not,2017-11-15,3,3,147
EB-13750,CA-2017-161739,2017-10-11,Not,2017-11-15,1,2,14
TB-21190,CA-2017-148985,2017-11-11,Not,2017-11-15,2,2,74
MC-17590,CA-2017-159597,2017-09-11,Not,2017-11-14,2,1,213
JE-15745,US-2017-141852,2017-09-11,Not,2017-11-14,2,1,69
DR-12940,CA-2017-142671,2017-10-11,Not,2017-11-14,4,2,214
MH-18025,CA-2017-115448,2017-11-11,Not,2017-11-14,4,3,215
JL-15505,CA-2017-167976,2017-11-11,Not,2017-11-14,1,2,216
VM-21685,CA-2017-107720,2017-06-11,Not,2017-11-13,3,1,217
TD-20995,CA-2017-150959,2017-11-11,Not,2017-11-13,1,3,218
EP-13915,CA-2017-149888,2017-07-11,Not,2017-11-13,3,1,87
JE-15610,CA-2017-119494,2017-09-11,Not,2017-11-13,2,1,188
SR-20425,CA-2017-143658,2017-08-11,Not,2017-11-13,3,2,22
AB-10060,CA-2017-107174,2017-06-11,Not,2017-11-13,2,1,21
KN-16450,CA-2017-155621,2017-08-11,Not,2017-11-13,3,1,128
PM-19135,CA-2017-159667,2017-09-11,Not,2017-11-13,4,1,88
PG-18820,US-2017-116491,2017-11-11,Not,2017-11-13,1,3,18
KB-16600,US-2017-118038,2017-09-12,Not,2017-11-12,1,3,145
SM-20950,CA-2017-105235,2017-05-12,Not,2017-11-12,3,1,160
DB-13210,CA-2017-109960,2017-09-12,Not,2017-11-12,1,2,101
DC-13285,US-2017-136189,2017-07-12,Not,2017-11-12,4,1,219
RR-19315,CA-2017-162565,2017-11-12,Not,2017-11-12,1,4,220
DB-12910,CA-2017-141201,2017-09-12,Not,2017-11-12,2,2,221
MJ-17740,US-2017-131961,2017-08-12,Not,2017-11-12,3,3,95
PN-18775,CA-2017-161018,2017-09-11,Not,2017-11-11,3,2,5
JL-15175,US-2017-156083,2017-04-11,Not,2017-11-11,4,1,222
ZC-21910,CA-2017-100013,2017-06-11,Not,2017-11-11,2,1,74
AB-10600,US-2017-155425,2017-10-11,Not,2017-11-11,2,3,223
SZ-20035,CA-2017-105144,2017-04-11,Not,2017-11-11,1,1,224
JB-15400,CA-2017-158246,2017-09-11,Not,2017-11-11,2,3,80
ML-17410,CA-2017-154109,2017-06-11,Not,2017-11-11,3,1,93
PK-19075,CA-2017-132346,2017-07-11,Yes,2017-11-11,3,1,138
FP-14320,CA-2017-113572,2017-07-11,Not,2017-11-11,3,1,3
MG-18145,CA-2017-108574,2017-07-10,Not,2017-11-10,2,1,74
CP-12085,CA-2017-132430,2017-09-10,Not,2017-11-10,3,3,182
NZ-18565,US-2017-148054,2017-06-10,Not,2017-11-10,2,1,28
Dp-13240,CA-2017-148404,2017-07-10,Not,2017-11-10,4,1,79
JK-15730,CA-2017-128426,2017-07-10,Not,2017-11-10,1,1,225
MB-17305,CA-2017-163125,2017-09-10,Not,2017-11-10,1,2,226
XP-21865,US-2017-115595,2017-09-10,Not,2017-11-10,2,3,122
MM-18280,CA-2017-109099,2017-06-10,Not,2017-11-10,3,1,5
BP-11050,CA-2017-151596,2017-08-10,Not,2017-11-10,3,3,227
XP-21865,CA-2017-118577,2017-06-10,Not,2017-11-10,3,1,228
AJ-10945,CA-2017-137421,2017-06-10,Not,2017-11-10,2,1,23
JC-15340,US-2017-129441,2017-07-09,Not,2017-11-09,2,1,122
SP-20620,CA-2017-148929,2017-07-09,Not,2017-11-09,3,1,160
DB-12910,CA-2017-124898,2017-11-09,Not,2017-11-09,4,1,140
MG-17875,CA-2017-120705,2017-05-09,Not,2017-11-09,4,1,106
CB-12025,CA-2017-100160,2017-07-09,Not,2017-11-09,3,1,67
HA-14920,CA-2017-117044,2017-11-09,Not,2017-11-09,1,2,98
CB-12025,CA-2017-144484,2017-11-09,Not,2017-11-09,2,4,9
AG-10675,US-2017-104094,2017-07-09,Not,2017-11-09,1,1,63
AG-10390,CA-2017-107244,2017-07-09,Not,2017-11-09,2,1,102
JF-15415,US-2017-142188,2017-11-09,Not,2017-11-09,2,4,21
BF-11020,US-2017-124779,2017-08-09,Not,2017-11-09,1,3,229
CC-12475,US-2017-160836,2017-11-09,Not,2017-11-09,1,1,121
KH-16630,CA-2017-166898,2017-11-09,Yes,2017-11-09,2,2,230
CB-12025,US-2017-152898,2017-11-09,Not,2017-11-09,4,1,219
SS-20410,CA-2017-127726,2017-11-09,Not,2017-11-09,4,2,231
FM-14380,CA-2017-163321,2017-07-08,Not,2017-11-08,4,2,232
SF-20965,CA-2017-139311,2017-11-08,Not,2017-11-08,1,3,233
CC-12475,CA-2017-158344,2017-07-08,Not,2017-11-08,1,1,234
TB-21355,CA-2017-136609,2017-06-08,Not,2017-11-08,1,1,235
DR-12940,CA-2017-160899,2017-11-08,Not,2017-11-08,4,2,236
JL-15505,CA-2017-156776,2017-07-08,Not,2017-11-08,2,1,199
SJ-20125,CA-2017-100433,2017-11-08,Not,2017-11-08,3,1,5
SZ-20035,CA-2017-133249,2017-08-07,Not,2017-11-07,2,3,237
KN-16390,CA-2017-164959,2017-11-07,Not,2017-11-07,2,1,102
JD-16015,CA-2017-156818,2017-11-07,Not,2017-11-07,3,2,5
NW-18400,CA-2017-127656,2017-11-07,Not,2017-11-07,1,1,238
PO-18850,US-2017-101784,2017-06-07,Not,2017-11-07,2,1,31
AT-10735,CA-2017-106824,2017-07-07,Not,2017-11-07,2,1,10
KB-16240,CA-2017-162015,2017-11-07,Yes,2017-11-07,2,1,10
TS-21430,CA-2017-136623,2017-11-07,Not,2017-11-07,2,1,188
DV-13465,US-2017-152002,2017-11-06,Not,2017-11-06,2,4,102
KN-16705,CA-2017-102554,2017-11-06,Not,2017-11-06,4,1,239
TB-21400,CA-2017-134565,2017-11-06,Not,2017-11-06,2,2,11
ZD-21925,CA-2017-141481,2017-11-06,Not,2017-11-06,2,3,72
ZC-21910,CA-2017-133928,2017-11-06,Not,2017-11-06,4,1,240
ML-17755,CA-2017-140242,2017-06-05,Not,2017-11-05,1,1,98
RW-19540,CA-2017-141733,2017-07-05,Not,2017-11-05,1,1,101
DB-13555,US-2017-133200,2017-06-05,Not,2017-11-05,1,1,241
JK-16120,CA-2017-140298,2017-11-05,Not,2017-11-05,1,1,114
TS-21370,US-2017-139647,2017-11-05,Not,2017-11-05,2,3,104
ZC-21910,CA-2017-115322,2017-11-05,Not,2017-11-05,3,2,3
LB-16795,CA-2017-118199,2017-09-05,Not,2017-11-05,2,3,21
CS-11950,CA-2017-102820,2017-07-05,Not,2017-11-05,2,1,174
EB-13705,CA-2017-107797,2017-08-05,Not,2017-11-05,1,2,242
BS-11800,CA-2017-135279,2017-09-04,Not,2017-11-04,3,3,160
SA-20830,CA-2017-122154,2017-09-04,Not,2017-11-04,4,3,88
LW-17215,CA-2017-166128,2017-11-04,Not,2017-11-04,2,1,174
SC-20050,US-2017-143028,2017-11-04,Not,2017-11-04,1,1,243
JL-15130,US-2017-100482,2017-11-04,Not,2017-11-04,3,1,244
HM-14980,CA-2017-130904,2017-11-04,Not,2017-11-04,4,1,159
HR-14770,CA-2017-165904,2017-07-04,Not,2017-11-04,4,1,88
VB-21745,CA-2017-155698,2017-08-03,Not,2017-11-03,4,3,140
MJ-17740,CA-2017-147291,2017-11-03,Not,2017-11-03,1,1,56
RM-19750,CA-2017-168193,2017-06-03,Yes,2017-11-03,3,2,160
MH-17290,US-2017-141558,2017-11-03,Not,2017-11-03,3,1,95
PV-18985,US-2017-133081,2017-11-03,Not,2017-11-03,3,1,245
VW-21775,CA-2017-116204,2017-11-02,Not,2017-11-02,2,2,9
CS-11845,CA-2017-131828,2017-11-02,Yes,2017-11-02,2,2,21
BD-11770,CA-2017-115105,2017-06-02,Not,2017-11-02,3,1,3
DJ-13510,US-2017-118535,2017-11-02,Not,2017-11-02,3,1,3
MM-17260,CA-2017-138156,2017-11-02,Not,2017-11-02,3,3,26
RS-19420,CA-2017-115154,2017-08-01,Not,2017-11-01,2,3,77
GB-14530,CA-2017-160983,2017-10-29,Not,2017-10-31,3,2,246
AH-10120,CA-2017-131632,2017-10-31,Not,2017-10-31,1,1,125
CY-12745,CA-2017-117114,2017-10-31,Not,2017-10-31,1,1,137
JF-15190,US-2017-110646,2017-10-26,Not,2017-10-31,3,1,67
BF-11215,CA-2017-102729,2017-10-26,Not,2017-10-31,1,1,125
JW-15220,CA-2017-139661,2017-10-30,Not,2017-10-30,2,1,247
MM-18055,CA-2017-127285,2017-10-30,Not,2017-10-30,2,1,77
JK-15205,CA-2017-123491,2017-10-30,Yes,2017-10-30,2,1,68
MC-18100,CA-2017-152807,2017-10-30,Not,2017-10-30,3,1,95
JK-15625,CA-2017-142622,2017-10-30,Not,2017-10-30,2,3,77
MA-17560,CA-2017-110373,2017-10-27,Not,2017-10-30,1,2,137
RA-19945,CA-2017-152583,2017-10-30,Not,2017-10-30,1,4,125
RD-19810,CA-2017-155292,2017-10-30,Not,2017-10-30,4,3,110
SC-20440,CA-2017-115119,2017-10-26,Not,2017-10-30,3,1,123
JM-15250,CA-2017-139353,2017-10-28,Not,2017-10-30,4,2,248
CS-11950,CA-2017-144365,2017-10-24,Not,2017-10-30,4,1,92
JC-16105,CA-2017-139913,2017-10-23,Not,2017-10-29,3,1,29
JM-15655,CA-2017-151225,2017-10-27,Not,2017-10-29,2,3,122
DM-13015,US-2017-105389,2017-10-23,Not,2017-10-28,1,2,107
JO-15145,CA-2017-130764,2017-10-27,Not,2017-10-28,2,3,9
RB-19330,CA-2017-106068,2017-10-23,Not,2017-10-28,1,1,114
LO-17170,CA-2017-118367,2017-10-28,Not,2017-10-28,3,2,22
ND-18370,US-2017-117331,2017-10-21,Not,2017-10-28,2,1,116
CM-12160,CA-2017-113453,2017-10-21,Not,2017-10-28,3,1,93
KH-16510,CA-2017-111262,2017-10-28,Not,2017-10-28,1,2,52
ML-17395,CA-2017-156363,2017-10-22,Not,2017-10-28,3,1,67
SA-20830,CA-2017-160661,2017-10-28,Not,2017-10-28,3,1,146
JR-15700,CA-2017-117079,2017-10-23,Not,2017-10-27,4,1,88
IG-15085,CA-2017-158743,2017-10-20,Not,2017-10-27,4,1,37
DW-13195,CA-2017-101581,2017-10-22,Not,2017-10-27,2,1,249
SH-19975,CA-2017-127922,2017-10-27,Not,2017-10-27,1,1,18
JB-15400,CA-2017-142125,2017-10-21,Not,2017-10-27,1,1,63
TW-21025,CA-2017-134880,2017-10-27,Not,2017-10-27,2,1,59
NB-18655,CA-2017-110310,2017-10-27,Not,2017-10-27,4,1,119
PG-18895,CA-2017-155558,2017-10-26,Not,2017-10-26,1,1,54
PH-18790,CA-2017-113558,2017-10-21,Not,2017-10-26,4,1,250
RD-19480,CA-2017-159457,2017-10-19,Not,2017-10-26,1,1,52
NK-18490,CA-2017-148166,2017-10-21,Not,2017-10-26,4,1,251
TH-21550,US-2017-120390,2017-10-19,Not,2017-10-26,4,1,159
PS-18970,US-2017-111920,2017-10-22,Not,2017-10-26,1,1,75
MA-17560,CA-2017-158722,2017-10-20,Not,2017-10-26,3,1,87
OT-18730,CA-2017-162173,2017-10-26,Not,2017-10-26,4,1,252
PO-18850,CA-2017-141705,2017-10-24,Not,2017-10-26,1,3,242
HM-14860,CA-2017-125199,2017-10-19,Not,2017-10-25,3,1,87
SP-20920,CA-2017-100356,2017-10-21,Not,2017-10-25,1,1,76
FC-14245,CA-2017-117422,2017-10-21,Not,2017-10-25,3,1,182
MY-18295,US-2017-115252,2017-10-20,Not,2017-10-25,4,1,253
EB-13705,CA-2017-147277,2017-10-20,Not,2017-10-24,3,1,254
MD-17860,CA-2017-154410,2017-10-21,Not,2017-10-24,1,3,91
TA-21385,CA-2017-127180,2017-10-22,Not,2017-10-24,3,3,3
HH-15010,CA-2017-131492,2017-10-19,Yes,2017-10-24,2,2,9
HA-14905,CA-2017-130141,2017-10-22,Not,2017-10-24,2,2,255
CA-12265,CA-2017-106432,2017-10-19,Not,2017-10-24,1,1,256
AH-10075,CA-2017-125451,2017-10-23,Not,2017-10-24,3,3,227
MA-17560,CA-2017-107727,2017-10-19,Not,2017-10-23,1,2,52
MP-17965,CA-2017-125388,2017-10-19,Not,2017-10-23,3,1,85
MO-17500,CA-2017-117653,2017-10-19,Not,2017-10-23,1,1,98
JS-16030,CA-2017-125990,2017-10-19,Not,2017-10-23,2,1,68
DK-12835,CA-2017-167094,2017-10-21,Not,2017-10-22,2,3,257
JE-16165,US-2017-146416,2017-10-20,Not,2017-10-22,2,2,258
BD-11620,CA-2017-130211,2017-10-22,Not,2017-10-22,1,4,259
BO-11425,CA-2017-158386,2017-10-16,Not,2017-10-21,4,1,110
SL-20155,CA-2017-145884,2017-10-21,Not,2017-10-21,1,4,260
AJ-10780,CA-2017-111577,2017-10-16,Not,2017-10-21,2,1,261
GH-14410,CA-2017-159282,2017-10-16,Not,2017-10-21,2,1,262
VP-21760,CA-2017-159100,2017-10-16,Not,2017-10-21,4,1,222
RB-19465,CA-2017-104822,2017-10-20,Not,2017-10-20,3,4,3
DL-13495,CA-2017-142643,2017-10-15,Not,2017-10-20,2,1,263
PT-19090,CA-2017-103065,2017-10-20,Not,2017-10-20,4,4,88
JW-15220,CA-2017-135909,2017-10-13,Not,2017-10-20,2,1,264
SS-20140,CA-2017-165603,2017-10-17,Not,2017-10-19,3,2,265
EL-13735,CA-2017-150707,2017-10-14,Not,2017-10-19,3,1,117
AJ-10960,CA-2017-123246,2017-10-17,Not,2017-10-19,2,2,86
RS-19420,CA-2017-164819,2017-10-15,Not,2017-10-19,3,2,266
MC-17275,CA-2017-154949,2017-10-15,Yes,2017-10-19,2,1,267
BK-11260,CA-2017-151183,2017-10-14,Not,2017-10-19,2,1,9
SV-20815,CA-2017-100237,2017-10-15,Not,2017-10-19,2,1,268
BF-11020,CA-2017-114804,2017-10-17,Not,2017-10-19,2,2,130
FG-14260,CA-2017-106033,2017-10-15,Not,2017-10-18,2,2,9
MY-17380,CA-2017-132234,2017-10-16,Not,2017-10-18,3,3,160
AG-10765,CA-2017-126123,2017-10-14,Not,2017-10-18,1,1,98
AG-10495,CA-2017-132976,2017-10-13,Not,2017-10-17,3,1,95
JW-15955,CA-2017-168837,2017-10-14,Not,2017-10-17,2,3,55
RS-19765,CA-2017-113670,2017-10-15,Yes,2017-10-17,2,3,74
TS-21610,CA-2017-163160,2017-10-13,Not,2017-10-16,1,3,269
SW-20245,CA-2017-111717,2017-10-10,Not,2017-10-16,1,1,220
CR-12730,CA-2017-116519,2017-10-13,Not,2017-10-15,3,3,5
AH-10210,US-2017-148831,2017-10-13,Not,2017-10-15,4,3,17
CK-12760,US-2017-117247,2017-09-10,Not,2017-10-14,1,1,220
HG-14845,CA-2017-141873,2017-09-10,Not,2017-10-14,3,1,3
CS-12250,CA-2017-105487,2017-08-10,Not,2017-10-14,2,1,188
GM-14440,US-2017-168613,2017-08-10,Not,2017-10-14,3,1,5
MH-18025,CA-2017-103212,2017-10-13,Not,2017-10-14,4,3,36
DC-13285,CA-2017-104003,2017-07-10,Not,2017-10-13,2,1,9
FP-14320,CA-2017-137099,2017-07-12,Yes,2017-10-12,2,3,31
DL-13315,CA-2017-145226,2017-08-12,Not,2017-10-12,3,2,22
LS-16975,CA-2017-108294,2017-10-12,Yes,2017-10-12,1,4,270
QJ-19255,CA-2017-104066,2017-05-12,Not,2017-10-12,3,1,271
CC-12220,CA-2017-152695,2017-10-12,Not,2017-10-12,3,4,266
MC-17575,US-2017-149510,2017-03-12,Not,2017-10-12,4,1,248
CW-11905,CA-2017-152436,2017-08-12,Not,2017-10-12,3,2,227
DO-13645,CA-2017-118003,2017-04-12,Not,2017-10-12,3,1,34
VB-21745,CA-2017-154816,2017-06-11,Not,2017-10-11,4,1,110
CC-12430,CA-2017-125290,2017-06-11,Not,2017-10-11,1,2,209
EM-13825,CA-2017-114258,2017-05-11,Not,2017-10-11,1,2,18
TB-21190,CA-2017-162096,2017-10-11,Not,2017-10-11,2,4,272
CD-11980,CA-2017-144596,2017-06-11,Not,2017-10-11,3,1,160
CD-12280,CA-2017-102925,2017-05-11,Not,2017-10-11,3,2,3
EB-14170,CA-2017-162635,2017-09-10,Not,2017-10-10,4,3,273
MP-18175,CA-2017-167661,2017-05-10,Not,2017-10-10,2,1,9
GG-14650,CA-2017-131807,2017-05-10,Yes,2017-10-10,2,1,274
LC-16930,CA-2017-120999,2017-10-09,Not,2017-10-09,1,1,193
FH-14275,CA-2017-128370,2017-10-09,Not,2017-10-09,2,4,102
RW-19690,CA-2017-110905,2017-10-09,Not,2017-10-09,1,2,275
SN-20560,CA-2017-152093,2017-10-09,Not,2017-10-09,1,1,76
SH-20395,CA-2017-122280,2017-10-09,Not,2017-10-09,3,4,3
MM-17920,CA-2017-117394,2017-04-09,Not,2017-10-09,3,1,87
TH-21235,CA-2017-117261,2017-04-09,Not,2017-10-09,2,1,122
RS-19765,CA-2017-152856,2017-08-09,Not,2017-10-09,3,2,143
AR-10345,CA-2017-126438,2017-10-09,Not,2017-10-09,3,3,85
KH-16630,CA-2017-147403,2017-10-09,Not,2017-10-09,3,3,254
SS-20410,CA-2017-159954,2017-10-09,Yes,2017-10-09,4,1,156
HA-14905,CA-2017-123036,2017-10-09,Not,2017-10-09,3,1,147
JD-16015,CA-2017-152198,2017-09-09,Not,2017-10-09,3,3,62
PF-19225,US-2017-130687,2017-07-09,Not,2017-10-09,2,3,12
SV-20365,CA-2017-161200,2017-06-08,Not,2017-10-08,4,2,36
IL-15100,CA-2017-143063,2017-10-08,Not,2017-10-08,1,1,1
SC-20695,CA-2017-145443,2017-10-08,Not,2017-10-08,1,2,170
SH-20395,CA-2017-168172,2017-06-08,Not,2017-10-08,3,1,160
CA-12265,CA-2017-140053,2017-03-07,Yes,2017-10-07,2,1,276
BP-11155,CA-2017-128629,2017-10-07,Not,2017-10-07,4,2,140
FG-14260,CA-2017-127460,2017-10-07,Not,2017-10-07,1,1,220
VG-21790,CA-2017-150189,2017-08-07,Not,2017-10-07,2,3,277
LS-16945,CA-2017-100223,2017-05-07,Not,2017-10-07,1,1,48
MB-17305,CA-2017-169124,2017-03-07,Not,2017-10-07,2,1,278
BF-11275,CA-2017-169012,2017-10-07,Not,2017-10-07,4,1,140
MT-18070,CA-2017-140963,2017-10-06,Yes,2017-10-06,2,3,74
SC-20305,CA-2017-106103,2017-10-06,Not,2017-10-06,1,1,279
TH-21235,CA-2017-132682,2017-08-06,Not,2017-10-06,1,2,18
LW-16990,CA-2017-158407,2017-04-06,Not,2017-10-06,4,1,124
BW-11200,CA-2017-143343,2017-10-06,Not,2017-10-06,2,3,122
CT-11995,CA-2017-158106,2017-04-06,Not,2017-10-06,1,1,280
CL-11890,US-2017-131583,2017-10-06,Not,2017-10-06,3,4,93
GH-14410,US-2017-131849,2017-06-06,Not,2017-10-06,2,1,68
ND-18460,CA-2017-107167,2017-10-06,Not,2017-10-06,4,1,88
LC-16930,CA-2017-167080,2017-10-06,Not,2017-10-06,3,1,160
NC-18625,CA-2017-100951,2017-09-06,Not,2017-10-06,1,3,125
BD-11320,CA-2017-158071,2017-10-06,Not,2017-10-06,2,1,11
NR-18550,CA-2017-140872,2017-03-06,Not,2017-10-06,4,1,281
GZ-14545,CA-2017-137001,2017-10-06,Not,2017-10-06,2,2,263
MM-18280,CA-2017-112172,2017-10-06,Not,2017-10-06,3,2,3
MG-17680,US-2017-109316,2017-08-06,Not,2017-10-06,2,3,10
YS-21880,CA-2017-160724,2017-05-05,Not,2017-10-05,4,1,140
MY-18295,CA-2017-133067,2017-04-05,Not,2017-10-05,3,1,95
MC-17605,CA-2017-134810,2017-09-05,Not,2017-10-05,4,3,232
DB-13615,CA-2017-145779,2017-06-05,Not,2017-10-05,2,1,223
JF-15490,US-2017-162124,2017-06-05,Not,2017-10-05,1,1,76
SJ-20125,CA-2017-161984,2017-10-04,Not,2017-10-04,3,1,282
RD-19930,CA-2017-125115,2017-10-04,Not,2017-10-04,1,4,114
MG-18205,CA-2017-115070,2017-10-04,Not,2017-10-04,4,2,88
DB-13360,CA-2017-150623,2017-10-04,Not,2017-10-04,3,1,283
PS-19045,CA-2017-109211,2017-04-04,Not,2017-10-04,3,1,160
BS-11755,CA-2017-135069,2017-10-04,Not,2017-10-04,3,1,93
CS-12175,CA-2017-161592,2017-06-04,Not,2017-10-04,4,1,163
MH-18115,CA-2017-144638,2017-10-03,Not,2017-10-03,3,1,284
EP-13915,CA-2017-111815,2017-03-03,Not,2017-10-03,1,1,285
BF-11170,US-2017-119039,2017-06-03,Not,2017-10-03,2,1,64
EB-13870,CA-2017-130967,2017-10-03,Not,2017-10-03,3,1,95
KS-16300,CA-2017-155824,2017-10-03,Not,2017-10-03,4,1,286
SH-19975,CA-2017-125101,2017-06-03,Not,2017-10-03,2,2,64
FC-14245,CA-2017-167640,2017-06-03,Not,2017-10-03,2,1,64
CM-11815,CA-2017-140494,2017-10-03,Not,2017-10-03,2,2,64
MD-17350,CA-2017-132290,2017-10-03,Not,2017-10-03,1,1,125
MP-18175,CA-2017-124086,2017-10-02,Not,2017-10-02,2,1,162
MN-17935,CA-2017-123659,2017-10-02,Not,2017-10-02,3,3,153
BW-11110,CA-2017-159366,2017-07-01,Not,2017-10-01,1,3,150
CM-12160,US-2017-139955,2017-09-28,Not,2017-09-30,1,2,184
BS-11755,CA-2017-123778,2017-09-23,Not,2017-09-30,2,1,68
SJ-20125,CA-2017-129490,2017-09-26,Not,2017-09-30,4,1,187
CS-11845,CA-2017-147452,2017-09-30,Yes,2017-09-30,2,3,11
CC-12475,CA-2017-144225,2017-09-30,Not,2017-09-30,3,2,128
BT-11530,CA-2017-123029,2017-09-30,Not,2017-09-30,2,2,10
BF-10975,US-2017-120908,2017-09-30,Not,2017-09-30,3,3,87
SC-20050,US-2017-130603,2017-09-30,Not,2017-09-30,1,1,229
KC-16540,CA-2017-108910,2017-09-24,Not,2017-09-29,3,1,43
AS-10630,CA-2017-100314,2017-09-29,Not,2017-09-29,1,1,139
BD-11320,CA-2017-117485,2017-09-23,Not,2017-09-29,1,1,75
CT-11995,CA-2017-162481,2017-09-25,Not,2017-09-29,1,1,54
AP-10915,US-2017-132059,2017-09-23,Not,2017-09-29,2,1,255
MG-17680,CA-2017-121300,2017-09-29,Not,2017-09-29,3,4,287
JO-15280,CA-2017-118402,2017-09-29,Not,2017-09-29,4,1,181
JA-15970,CA-2017-128335,2017-09-29,Not,2017-09-29,3,1,288
AG-10900,CA-2017-116939,2017-09-25,Not,2017-09-29,4,1,219
PG-18820,CA-2017-140186,2017-09-29,Yes,2017-09-29,2,3,289
FA-14230,CA-2017-122364,2017-09-24,Not,2017-09-29,2,1,31
ME-18010,CA-2017-148138,2017-09-29,Not,2017-09-29,3,1,143
SC-20575,US-2017-141509,2017-09-29,Not,2017-09-29,2,3,72
CA-11965,CA-2017-122112,2017-09-25,Not,2017-09-29,3,1,182
PP-18955,CA-2017-134096,2017-09-24,Not,2017-09-29,4,1,214
FH-14365,CA-2017-126676,2017-09-29,Not,2017-09-29,3,3,290
DB-13660,CA-2017-121853,2017-09-23,Yes,2017-09-29,2,1,72
JK-15730,CA-2017-137918,2017-09-29,Not,2017-09-29,2,1,291
KB-16240,CA-2017-142034,2017-09-24,Not,2017-09-28,1,1,292
MH-18115,CA-2017-121839,2017-09-24,Not,2017-09-28,3,1,244
DW-13195,US-2017-103226,2017-09-22,Not,2017-09-28,2,1,19
DS-13030,US-2017-125717,2017-09-28,Not,2017-09-28,2,3,293
LS-17200,CA-2017-169929,2017-09-25,Not,2017-09-28,2,3,294
LC-16870,US-2017-125647,2017-09-23,Not,2017-09-28,1,1,76
BD-11725,CA-2017-101574,2017-09-28,Yes,2017-09-28,2,1,122
SP-20860,CA-2017-160017,2017-09-28,Not,2017-09-28,4,1,88
AH-10075,CA-2017-112004,2017-09-25,Not,2017-09-28,3,3,284
SL-20155,CA-2017-156391,2017-09-26,Yes,2017-09-28,2,3,295
SF-20965,CA-2017-152205,2017-09-28,Not,2017-09-28,3,1,67
KF-16285,US-2017-132675,2017-09-24,Not,2017-09-28,4,1,296
BK-11260,CA-2017-117009,2017-09-22,Not,2017-09-28,2,1,230
NK-18490,CA-2017-130148,2017-09-24,Not,2017-09-28,2,2,9
BG-11695,CA-2017-121412,2017-09-23,Not,2017-09-27,2,1,297
RB-19360,CA-2017-162572,2017-09-25,Not,2017-09-27,3,2,100
